geo_value,signal,time_value,issue,value,geo_type,data_source
mt,confirmed_incidence_prop_infections,2021-04-24,2021-06-02,12.3290020799611,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-25,2021-06-02,12.193211773455046,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-26,2021-06-02,12.049649817472984,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-27,2021-06-02,11.898642183914493,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-28,2021-06-02,11.74053451296867,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-29,2021-06-02,11.575688606368841,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-04-30,2021-06-02,11.404478943056965,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-01,2021-06-02,11.227289244771514,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-02,2021-06-02,11.044509117964774,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-03,2021-06-02,10.856530797182996,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-04,2021-06-02,10.663746013624452,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-05,2021-06-02,10.466543011043338,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-06,2021-06-02,10.26530372951195,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-07,2021-06-02,10.06040117580776,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-08,2021-06-02,9.852196997375122,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-09,2021-06-02,9.641039274941418,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-10,2021-06-02,9.427260546961968,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-11,2021-06-02,9.211176077142673,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-12,2021-06-02,8.993082374358634,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-13,2021-06-02,8.77325597236283,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-14,2021-06-02,8.551952474771259,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-15,2021-06-02,8.329405868926475,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-16,2021-06-02,8.105828110384314,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-17,2021-06-02,7.88140897793877,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-18,2021-06-02,7.656316197295176,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-19,2021-06-02,7.430695829714309,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-20,2021-06-02,7.204672920170064,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-21,2021-06-02,6.978352397776652,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-22,2021-06-02,6.751820219430246,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-23,2021-06-02,6.525144745755175,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-24,2021-06-02,6.298378336522956,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-25,2021-06-02,6.0715591507018445,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-26,2021-06-02,5.8447131341714975,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-27,2021-06-02,5.617856175883702,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-28,2021-06-02,5.390996410853033,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-29,2021-06-02,5.164136645822364,state,usa-facts
mt,confirmed_incidence_prop_infections,2021-05-30,2021-06-02,4.937276880791693,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-01,2021-06-02,3.0841913196201194,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-02,2021-06-02,3.108182321511067,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-03,2021-06-02,3.132173323402014,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-04,2021-06-02,3.156164325292961,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-05,2021-06-02,3.1801918536833207,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-06,2021-06-02,3.204325932199565,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-07,2021-06-02,3.228667061414216,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-08,2021-06-02,3.2533432140649854,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-09,2021-06-02,3.278506853364536,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-10,2021-06-02,3.304331983448598,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-11,2021-06-02,3.331011242203292,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-12,2021-06-02,3.358753047709739,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-13,2021-06-02,3.3877788103198627,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-14,2021-06-02,3.418320222912675,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-15,2021-06-02,3.4506166421630753,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-16,2021-06-02,3.4849125736782907,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-17,2021-06-02,3.521455273619752,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-18,2021-06-02,3.560492478934534,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-19,2021-06-02,3.6022702775793545,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-20,2021-06-02,3.647031129144201,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-21,2021-06-02,3.695012045089739,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-22,2021-06-02,3.7464429364218335,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-23,2021-06-02,3.8015451350623297,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-24,2021-06-02,3.8605300934620765,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-25,2021-06-02,3.9235982651691423,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-26,2021-06-02,3.990938167140279,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-27,2021-06-02,4.062725622598896,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-28,2021-06-02,4.139123181227931,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-29,2021-06-02,4.220279711474103,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-04-30,2021-06-02,4.306330157761293,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-01,2021-06-02,4.397395453497012,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-02,2021-06-02,4.493582578937051,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-03,2021-06-02,4.594984751277449,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-04,2021-06-02,4.701681732798191,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-05,2021-06-02,4.813740241513394,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-06,2021-06-02,4.931214447611607,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-07,2021-06-02,5.054146538017315,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-08,2021-06-02,5.1825673306874815,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-09,2021-06-02,5.316496919789935,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-10,2021-06-02,5.4559453327037,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-11,2021-06-02,5.600913179842687,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-12,2021-06-02,5.751392278637376,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-13,2021-06-02,5.9073662336141535,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-14,2021-06-02,6.068810955385397,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-15,2021-06-02,6.235695102498161,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-16,2021-06-02,6.4079804314745035,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-17,2021-06-02,6.585622041997564,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-18,2021-06-02,6.768568506037789,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-19,2021-06-02,6.956761871750687,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-20,2021-06-02,7.150137535189526,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-21,2021-06-02,7.348623975235183,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-22,2021-06-02,7.552142349623229,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-23,2021-06-02,7.760605952514134,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-24,2021-06-02,7.973919536672875,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-25,2021-06-02,8.191978505966318,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-26,2021-06-02,8.41466798651458,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-27,2021-06-02,8.641861787411338,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-28,2021-06-02,8.873421264421832,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-29,2021-06-02,9.10919410244093,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-30,2021-06-02,9.349013034713154,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-05-31,2021-06-02,9.592694518847864,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-01,2021-06-02,9.840037391475706,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-02,2021-06-02,10.090821524956255,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-03,2021-06-02,10.344806510835568,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-04,2021-06-02,10.601730395741646,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-05,2021-06-02,10.861308496074685,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-06,2021-06-02,11.123232318180836,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-07,2021-06-02,11.38716861067881,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-08,2021-06-02,11.652758575228857,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-09,2021-06-02,11.919617261289096,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-10,2021-06-02,12.187333169292671,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-11,2021-06-02,12.455468085206132,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-12,2021-06-02,12.723557167601953,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-13,2021-06-02,12.991109306209816,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-14,2021-06-02,13.257607768419112,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-15,2021-06-02,13.522511147411294,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-16,2021-06-02,13.785254622530374,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-17,2021-06-02,14.045251539184424,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-18,2021-06-02,14.301895312041673,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-19,2021-06-02,14.554561651581757,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-20,2021-06-02,14.80261111022252,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-21,2021-06-02,15.045391940311237,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-22,2021-06-02,15.282243252288435,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-23,2021-06-02,15.512498457350889,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-24,2021-06-02,15.73548897500391,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-25,2021-06-02,15.950548182051103,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-26,2021-06-02,16.157015575869593,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-27,2021-06-02,16.354241121308235,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-28,2021-06-02,16.54158974727268,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-29,2021-06-02,16.718445956067235,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-06-30,2021-06-02,16.884218505894932,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-01,2021-06-02,17.038345124611002,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-02,2021-06-02,17.180297210918184,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-03,2021-06-02,17.309584477719675,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-04,2021-06-02,17.425759491332254,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-05,2021-06-02,17.528422059733344,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-06,2021-06-02,17.617223422991618,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-07,2021-06-02,17.691870199519563,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-08,2021-06-02,17.752128042802536,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-09,2021-06-02,17.797824964796092,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-10,2021-06-02,17.82885428424406,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-11,2021-06-02,17.84517716073835,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-12,2021-06-02,17.84682467840396,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-13,2021-06-02,17.83389944662552,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-14,2021-06-02,17.806576689205404,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-15,2021-06-02,17.76510479772489,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-16,2021-06-02,17.70980532962894,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-17,2021-06-02,17.64107243662657,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-18,2021-06-02,17.55937171434293,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-19,2021-06-02,17.465238469724614,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-20,2021-06-02,17.359275408425436,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-21,2021-06-02,17.242149750230038,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-22,2021-06-02,17.11458978644111,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-23,2021-06-02,16.977380899000938,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-24,2021-06-02,16.831361066872596,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-25,2021-06-02,16.677415890806753,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-26,2021-06-02,16.51647317299939,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-27,2021-06-02,16.34949709324327,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-28,2021-06-02,16.17748202792699,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-29,2021-06-02,16.001446062584005,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-30,2021-06-02,15.822424252582865,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-07-31,2021-06-02,15.641461689929164,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-01,2021-06-02,15.459606436973223,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-02,2021-06-02,15.277902390044666,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-03,2021-06-02,15.09738213763101,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-04,2021-06-02,14.919059878655538,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-05,2021-06-02,14.743924466667876,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-06,2021-06-02,14.57293264532666,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-07,2021-06-02,14.407002539421255,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-08,2021-06-02,14.24700746385077,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-09,2021-06-02,14.093770110464483,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-10,2021-06-02,13.948057169485544,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-11,2021-06-02,13.810574438416273,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-12,2021-06-02,13.681962466891994,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-13,2021-06-02,13.562792780952588,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-14,2021-06-02,13.453564724685016,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-15,2021-06-02,13.354702951211017,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-16,2021-06-02,13.266555588613468,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-17,2021-06-02,13.189393099678336,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-18,2021-06-02,13.123407847348442,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-19,2021-06-02,13.068714370616101,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-20,2021-06-02,13.02535036830193,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-21,2021-06-02,12.99327838085719,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-22,2021-06-02,12.972388153070673,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-23,2021-06-02,12.962499653438265,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-24,2021-06-02,12.9633667190489,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-25,2021-06-02,12.974681288232055,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-26,2021-06-02,12.99607817697949,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-27,2021-06-02,13.027140349370676,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-28,2021-06-02,13.067404626968061,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-29,2021-06-02,13.116367777468726,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-30,2021-06-02,13.173492918863088,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-08-31,2021-06-02,13.238216172009231,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-01,2021-06-02,13.309953491928445,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-02,2021-06-02,13.388107606298655,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-03,2021-06-02,13.472074988594908,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-04,2021-06-02,13.561252793117491,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-05,2021-06-02,13.655045679767191,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-06,2021-06-02,13.752872457871694,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-07,2021-06-02,13.854172480625666,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-08,2021-06-02,13.958411724758827,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-09,2021-06-02,14.06508849385995,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-10,2021-06-02,14.1737386883194,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-11,2021-06-02,14.283940590059949,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-12,2021-06-02,14.395319116045606,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-13,2021-06-02,14.507549500926626,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-14,2021-06-02,14.620360376020296,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-15,2021-06-02,14.733536219063609,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-16,2021-06-02,14.846919156718593,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-17,2021-06-02,14.960410109574514,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-18,2021-06-02,15.073969277279685,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-19,2021-06-02,15.187615969353114,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-20,2021-06-02,15.301427795075607,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-21,2021-06-02,15.415539233543656,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-22,2021-06-02,15.530139612391292,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-23,2021-06-02,15.645470530751284,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-24,2021-06-02,15.761822768646864,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-25,2021-06-02,15.879532731093326,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-26,2021-06-02,15.998978480664835,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-27,2021-06-02,16.120575417072843,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-28,2021-06-02,16.244771666343283,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-29,2021-06-02,16.372043245413845,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-09-30,2021-06-02,16.502889070352747,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-01,2021-06-02,16.637825877890204,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-02,2021-06-02,16.777383130527173,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-03,2021-06-02,16.92209797512893,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-04,2021-06-02,17.072510323619213,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-05,2021-06-02,17.22915812217541,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-06,2021-06-02,17.392572872204124,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-07,2021-06-02,17.56327546238496,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-08,2021-06-02,17.741772366250064,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-09,2021-06-02,17.928552254174043,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-10,2021-06-02,18.124083062348426,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-11,2021-06-02,18.32880955438235,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-12,2021-06-02,18.54315140369031,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-13,2021-06-02,18.767501816891553,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-14,2021-06-02,19.002226710153348,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-15,2021-06-02,19.247664441866714,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-16,2021-06-02,19.504126096358174,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-17,2021-06-02,19.771896304627887,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-18,2021-06-02,20.0512345794781,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-19,2021-06-02,20.342377133971503,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-20,2021-06-02,20.645539144050964,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-21,2021-06-02,20.960917408473872,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-22,2021-06-02,21.288693352071316,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-23,2021-06-02,21.629036311841,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-24,2021-06-02,21.98210703961635,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-25,2021-06-02,22.348061350113497,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-26,2021-06-02,22.727053839120522,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-27,2021-06-02,23.119241593529075,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-28,2021-06-02,23.524787812875708,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-29,2021-06-02,23.943865261103213,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-30,2021-06-02,24.376659467404387,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-10-31,2021-06-02,24.823371596292223,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-01,2021-06-02,25.28422090945472,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-02,2021-06-02,25.759446745492824,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-03,2021-06-02,26.24930994828174,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-04,2021-06-02,26.754093680402065,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-05,2021-06-02,27.27410356480801,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-06,2021-06-02,27.809667105568323,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-07,2021-06-02,28.361132347056184,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-08,2021-06-02,28.928865740286078,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-09,2021-06-02,29.513249195098258,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-10,2021-06-02,30.114676307463405,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-11,2021-06-02,30.73354776220182,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-12,2021-06-02,31.37026592275585,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-13,2021-06-02,32.02522863118614,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-14,2021-06-02,32.69882225314549,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-15,2021-06-02,33.39141401407526,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-16,2021-06-02,34.103343684127694,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-17,2021-06-02,34.83491468019957,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-18,2021-06-02,35.586384663829215,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-19,2021-06-02,36.35795572342319,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-20,2021-06-02,37.14976423820996,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-21,2021-06-02,37.96187052934372,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-22,2021-06-02,38.794248410583606,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-23,2021-06-02,39.646774756851656,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-24,2021-06-02,40.519219213630336,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-25,2021-06-02,41.411234173517634,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-26,2021-06-02,42.32234514825096,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-27,2021-06-02,43.251941665082725,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-28,2021-06-02,44.19926881551272,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-29,2021-06-02,45.16341958202792,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-11-30,2021-06-02,46.1433280646715,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-01,2021-06-02,47.13776372397185,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-02,2021-06-02,48.14532675003991,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-03,2021-06-02,49.164444659538056,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-04,2021-06-02,50.19337021279918,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-05,2021-06-02,51.23018073271394,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-06,2021-06-02,52.27277889519656,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-07,2021-06-02,53.3188950482027,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-08,2021-06-02,54.36609110252216,state,usa-facts
nc,confirmed_incidence_prop_infections,2020-12-09,2021-06-02,55.411766023044,state,usa-facts
